texts,left,top,height,width,row,center_x,column
$,0.6790648698806763,0.39174431562423706,0.009483367204666138,0.007897257804870605,25,0.6830134987831116,4
"237,919,666",0.7264397740364075,0.39212170243263245,0.009315282106399536,0.06637352705001831,25,0.7596265375614166,2
$,0.8120822906494141,0.3916148841381073,0.009513646364212036,0.007760941982269287,25,0.8159627616405487,2
"133,741,350",0.8600194454193115,0.3921486735343933,0.00944983959197998,0.06526452302932739,25,0.8926517069339752,1
"Ganancia (perdida), atribuible a participaciones no controladoras",0.06970676779747009,0.4054839015007019,0.010255908593535423,0.33816155791282654,26,0.23878754675388336,0
$,0.6791971921920776,0.4053623378276825,0.009739816188812256,0.0077211856842041016,26,0.6830577850341797,4
"(1,742) $",0.7582817673683167,0.40496018528938293,0.010477614589035511,0.061548586934804916,26,0.7890560608357191,2
(488),0.9017287492752075,0.4057043790817261,0.009710133075714111,0.02733367681503296,26,0.915395587682724,1
"Ganancia (Perdida), Neto",0.06853709369897842,0.4238196611404419,0.011163264513015747,0.21418869495391846,27,0.17563144117593765,0
$,0.6812371611595154,0.4235670864582062,0.01080426573753357,0.008805572986602783,27,0.6856399476528168,4
"237,917,924",0.7179532647132874,0.4243045151233673,0.01042240858078003,0.07471752166748047,27,0.7553120255470276,2
$,0.814267098903656,0.423500657081604,0.010775715112686157,0.008516490459442139,27,0.8185253441333771,2
"133,740,862",0.8504524230957031,0.4241960048675537,0.010521799325942993,0.07428741455078125,27,0.8875961303710938,1
