texts,left,top,height,width,row,center_x,column
Estados de situacion financiera separados,0.2140667736530304,0.0516464039683342,0.024579515680670738,0.5537266731262207,0,0.49093011021614075,2
A 31 de diciembre de 2018 y 2017,0.31996652483940125,0.07625877857208252,0.01905929669737816,0.341487318277359,1,0.49071018397808075,2
Informacion en miles de pesos colombianos,0.2575557231903076,0.09781363606452942,0.020015496760606766,0.46461525559425354,2,0.4898633509874344,2
Nota,0.5541833639144897,0.1348966807126999,0.012623786926269531,0.04440343379974365,3,0.5763850808143616,2
2018,0.6616075038909912,0.13509224355220795,0.012317866086959839,0.040244996547698975,3,0.6817300021648407,3
2017,0.8060015439987183,0.1350855529308319,0.012435495853424072,0.04024612903594971,3,0.8261246085166931,0
Activo,0.0890021026134491,0.15510612726211548,0.01342540979385376,0.059024080634117126,4,0.11851414293050766,1
Activo Corriente,0.08859565854072571,0.17661821842193604,0.013574033975601196,0.14922311902046204,5,0.16320721805095673,1
Efectivo y equivalentes al efectivo,0.08865685015916824,0.1986081451177597,0.01766997203230858,0.29401475191116333,6,0.2356642261147499,1
1,0.5718731880187988,0.19941377639770508,0.012284651398658752,0.009269416332244873,6,0.5765078961849213,2
24.836.245,0.663715660572052,0.1991414576768875,0.012912794947624207,0.08937054872512817,6,0.7084009349346161,3
19.439.948,0.8028950095176697,0.19911372661590576,0.012959063053131104,0.08938491344451904,6,0.8475874662399292,0
Efectivo y equivalentes no restringido,0.1113046258687973,0.21953241527080536,0.01722223311662674,0.32818281650543213,7,0.27539603412151337,1
1,0.5716671347618103,0.22023341059684753,0.012216806411743164,0.009441614151000977,7,0.5763879418373108,2
23.147.771,0.6640130281448364,0.21986931562423706,0.012908443808555603,0.08724063634872437,7,0.7076333463191986,3
17.824.086,0.8029940724372864,0.21989107131958008,0.012889057397842407,0.08894950151443481,7,0.8474688231945038,0
Efectivo y equivalentes restringido,0.11132543534040451,0.24119248986244202,0.017009496688842773,0.3004100024700165,8,0.26153043657541275,1
1,0.5716406106948853,0.24210412800312042,0.012167409062385559,0.00956261157989502,8,0.5764219164848328,2
1.688.474,0.6745604276657104,0.24175536632537842,0.012713581323623657,0.07831239700317383,8,0.7137166261672974,3
1.615.862,0.8128701448440552,0.2415924072265625,0.013011425733566284,0.07912284135818481,8,0.8524315655231476,0
Inventarios,0.08825428783893585,0.2634304463863373,0.012898892164230347,0.09881046414375305,9,0.13765951991081238,1
2,0.5710273385047913,0.2638624310493469,0.012082844972610474,0.011195778846740723,9,0.5766252279281616,2
346.857.963,0.6536756753921509,0.26349741220474243,0.012836039066314697,0.09856432676315308,9,0.7029578387737274,3
319.679.955,0.7923053503036499,0.2634439170360565,0.012919634580612183,0.09857678413391113,9,0.8415937423706055,0
Cuentas por cobrar y otras,0.0877358466386795,0.28401243686676025,0.01710808463394642,0.23133595287799835,10,0.20340382307767868,1
3,0.571035623550415,0.2846483290195465,0.012368619441986084,0.011207282543182373,10,0.5766392648220062,2
123.607.988,0.6554583311080933,0.2842899560928345,0.012496113777160645,0.09655904769897461,10,0.7037378549575806,3
110.462.653,0.7936164140701294,0.28432080149650574,0.012352675199508667,0.09766989946365356,10,0.8424513638019562,0
Otros activos no financieros corrientes,0.08780829608440399,0.3059654235839844,0.013291304931044579,0.3331574499607086,11,0.2543870210647583,1
4,0.5709149837493896,0.30651041865348816,0.012016654014587402,0.011398851871490479,11,0.5766144096851349,2
2.642.696,0.6729657053947449,0.30526140332221985,0.013500809669494629,0.08040499687194824,11,0.713168203830719,3
1.543.104,0.81276935338974,0.3056116998195648,0.013347238302230835,0.07951760292053223,11,0.8525281548500061,0
