texts,left,top,height,width,row,center_x,column
(Cifras expresadas en miles de pesos chilenos),0.06792949140071869,0.04857708886265755,0.012580260634422302,0.32841697335243225,0,0.23213797807693481,0
ESTADO CONSOLIDADO INTERMEDIO DE SITUACION FINANCIERA,0.16379284858703613,0.09423305094242096,0.014079296961426735,0.6354480385780334,1,0.48151686787605286,2
AI 30 de junio de 2016 (No auditados) y 31 de diciembre de 2015,0.26090332865715027,0.12546157836914062,0.01260130200535059,0.44772854447364807,2,0.4847676008939743,2
Al 31 de,0.8111478686332703,0.15689758956432343,0.009295915253460407,0.04233606159687042,3,0.8323158994317055,3
Al 30 de junio de,0.6873663067817688,0.1624586284160614,0.010444119572639465,0.08605749160051346,3,0.7303950525820255,1
PASIVOS Y PATRIMONIO,0.2776201069355011,0.1691034734249115,0.009367125108838081,0.1306329220533371,4,0.34293656796216965,0
diciembre de,0.7979345917701721,0.1693412810564041,0.009243637323379517,0.06814146786928177,4,0.832005325704813,3
Notas,0.6269863843917847,0.17789776623249054,0.009096428751945496,0.030814826488494873,5,0.6423937976360321,2
2016,0.7171894311904907,0.17460796236991882,0.00948236882686615,0.02654212713241577,5,0.7304604947566986,1
2015,0.8188750147819519,0.1806958168745041,0.009338274598121643,0.025886237621307373,5,0.8318181335926056,3
PASIVOS,0.3189728558063507,0.20028498768806458,0.009747341275215149,0.048575520515441895,6,0.34326061606407166,0
M$,0.7224072813987732,0.20042382180690765,0.009767293930053711,0.01665210723876953,6,0.730733335018158,1
MS,0.8239200115203857,0.1999841183423996,0.00955808162689209,0.015610933303833008,6,0.8317254781723022,3
Pasivos corrientes,0.08696900308132172,0.21590112149715424,0.009106834419071674,0.09604106843471527,7,0.13498953729867935,0
Otros pasivos financieros,0.08674433827400208,0.2305227518081665,0.01117524690926075,0.12250754237174988,8,0.14799810945987701,0
27,0.6356872320175171,0.23078446090221405,0.009045019745826721,0.013423264026641846,8,0.642398864030838,2
