texts,left,top,height,width,row,center_x,column
ESTADO DEL RESULTADO CONSOLIDADO,0.059077952057123184,0.04582163691520691,0.016039103269577026,0.5067083835601807,0,0.3124321438372135,7
Por los periodos de tres y doce meses terminados al 31 de diciembre del 2019 y 2018 I,0.05833703279495239,0.06591203063726425,0.011345463804900646,0.5231816172599792,1,0.319927841424942,7
Millones de pesos colombianos,0.5843988656997681,0.06612060219049454,0.010847100988030434,0.18786932528018951,1,0.6783335283398628,3
Acumulado (YTD),0.46258285641670227,0.08968452364206314,0.015026159584522247,0.13988147675991058,2,0.5325235947966576,4
Trimestre (4T),0.7476876378059387,0.08964385837316513,0.015349164605140686,0.11766937375068665,2,0.806522324681282,0
2019,0.42691704630851746,0.10787941515445709,0.011955708265304565,0.04043334722518921,3,0.44713371992111206,1
2018,0.5180348753929138,0.1077839583158493,0.012037217617034912,0.040947139263153076,3,0.5385084450244904,4
Variacion,0.581756591796875,0.10842938721179962,0.01258736103773117,0.07487761974334717,3,0.6191954016685486,3
2019,0.7014352679252625,0.10782568156719208,0.012006588280200958,0.04004865884780884,3,0.7214595973491669,6
2018,0.7927441596984863,0.10777449607849121,0.012120731174945831,0.04063445329666138,3,0.813061386346817,0
Variacion,0.8566930294036865,0.1083989143371582,0.012448735535144806,0.07347381114959717,3,0.8934299349784851,5
Operaciones continuadas,0.05762872099876404,0.14559617638587952,0.011462047696113586,0.15895378589630127,4,0.13710561394691467,2
Ingresos operacionales,0.05857105180621147,0.15932594239711761,0.011494755744934082,0.1584862619638443,5,0.13781418278813362,2
$ 9.375.076,0.39858898520469666,0.1590440422296524,0.010513546876609325,0.08519949018955231,5,0.4411887302994728,1
$ 8.417.604,0.4898586571216583,0.1591004878282547,0.01037564780563116,0.08501455932855606,5,0.5323659367859364,4
11.4,0.6263307929039001,0.15922801196575165,0.010676905512809753,0.029516160488128662,5,0.6410888731479645,3
$ 2.347.694,0.6725093126296997,0.1589725911617279,0.010751873254776001,0.08504922688007355,5,0.7150339260697365,6
$ 2.107.641,0.7635532021522522,0.15898607671260834,0.010580718517303467,0.0843920111656189,5,0.8057492077350616,0
11.4,0.9004566669464111,0.15924197435379028,0.01065315306186676,0.02967745065689087,5,0.9152953922748566,5
US$ dolares,0.05811118334531784,0.17290012538433075,0.009502172470092773,0.07578561455011368,6,0.09600399062037468,8
2.855,0.44860556721687317,0.17335736751556396,0.00910051167011261,0.035372018814086914,6,0.4662915766239166,1
2.848,0.5407605171203613,0.17352689802646637,0.008561268448829651,0.03482013940811157,6,0.5581705868244171,4
0.3,0.636311411857605,0.17334972321987152,0.009518876671791077,0.0204429030418396,6,0.6465328633785248,3
686,0.7343034744262695,0.1733981966972351,0.008804991841316223,0.02356588840484619,6,0.7460864186286926,6
662,0.8252716660499573,0.17343267798423767,0.008717313408851624,0.024708032608032227,6,0.8376256823539734,0
3.7,0.9101160168647766,0.17298753559589386,0.009317100048065186,0.020188570022583008,6,0.9202103018760681,5
Costo de la mercancia vendida,0.058341387659311295,0.18545900285243988,0.010307759046554565,0.21060264110565186,7,0.16364270821213722,2
7.754.408,0.41405215859413147,0.1858198344707489,0.010191261768341064,0.06885585188865662,7,0.4484800845384598,1
6.852.288,0.5064212083816528,0.18591824173927307,0.010220259428024292,0.06785035133361816,7,0.5403463840484619,4
13.2,0.6266640424728394,0.18588858842849731,0.01029379665851593,0.0301358699798584,7,0.6417319774627686,3
1.955.571,0.6894657015800476,0.18593470752239227,0.010178744792938232,0.0671008825302124,7,0.7230161428451538,6
1.773.346,0.7817014455795288,0.1859900802373886,0.01023024320602417,0.06712502241134644,7,0.815263956785202,0
10.3,0.9006474018096924,0.18577247858047485,0.010296553373336792,0.029841721057891846,7,0.9155682623386383,5
Costo de ventas,0.06990878283977509,0.19951170682907104,0.00922040082514286,0.09880517423152924,8,0.1193113699555397,8
"6,974,702",0.4216534197330475,0.19977711141109467,0.009210839867591858,0.06172242760658264,8,0.4525146335363388,1
6.271.065,0.5131171345710754,0.1998625546693802,0.009055808186531067,0.06140756607055664,8,0.5438209176063538,4
11.2,0.6297734379768372,0.19987274706363678,0.009077727794647217,0.02635800838470459,8,0.6429524421691895,3
"1,760.652",0.6970649361610413,0.19977840781211853,0.009060829877853394,0.0597456693649292,8,0.7269377708435059,6
"1,626.824",0.7882817983627319,0.1998787373304367,0.00903552770614624,0.06045597791671753,8,0.8185097873210907,0
8.2,0.9096041321754456,0.1998160183429718,0.00900837779045105,0.020185112953186035,8,0.9196966886520386,5
Depreciaciones y amortizaciones,0.06927530467510223,0.2119763046503067,0.010785683989524841,0.19977669417858124,9,0.16916365176439285,2
779.706,0.4334549903869629,0.21210509538650513,0.009109973907470703,0.049564868211746216,9,0.458237424492836,1
581.223,0.5246615409851074,0.21206915378570557,0.00928477942943573,0.04965442419052124,9,0.549488753080368,4
34.1,0.628857433795929,0.21199969947338104,0.009848043322563171,0.02651280164718628,9,0.6421138346195221,3
194.919,0.7088675498962402,0.21213586628437042,0.009140849113464355,0.04835021495819092,9,0.7330426573753357,6
146.522,0.7999712228775024,0.21211549639701843,0.009130746126174927,0.04924577474594116,9,0.824594110250473,0
33.0,0.902309775352478,0.21200300753116608,0.00931018590927124,0.02732682228088379,9,0.9159731864929199,5
Utilidad bruta,0.058397263288497925,0.22559854388237,0.009621262550354004,0.0838279277086258,10,0.10031122714281082,8
$ 1.620.668,0.39856255054473877,0.22546038031578064,0.010415881872177124,0.0841534435749054,10,0.44063927233219147,1
$ 1.565.316,0.48993149399757385,0.225469708442688,0.010364696383476257,0.08410332351922989,10,0.5319831557571888,4
3.5,0.6340978145599365,0.22556079924106598,0.010465085506439209,0.022692859172821045,10,0.645444244146347,3
$,0.6725420355796814,0.2254893034696579,0.010504841804504395,0.009368658065795898,10,0.6772263646125793,3
392.123,0.7012782096862793,0.22557754814624786,0.009675785899162292,0.055825650691986084,10,0.7291910350322723,6
$,0.7635389566421509,0.22536739706993103,0.010527357459068298,0.009327054023742676,10,0.7682024836540222,6
334.295,0.7929494976997375,0.22574006021022797,0.009611502289772034,0.05595529079437256,10,0.8209271430969238,0
