texts,left,top,height,width,row,center_x,column
Estados de resultados consolidados,0.08490315824747086,0.0497157983481884,0.009409144520759583,0.19912737607955933,0,0.18446684628725052,1
Por los periodos anuales terminados el 31 de diciembre de 2019 y el 31 de diciembre de 2018,0.08444631844758987,0.061632074415683746,0.011795859783887863,0.4769948422908783,1,0.322943739593029,3
(Cifras expresadas en millones de pesos colombianos),0.08480234444141388,0.07335631549358368,0.01138751208782196,0.2791368067264557,2,0.22437074780464172,1
1 de enero al 31,0.6974474191665649,0.09722530841827393,0.009411039762198925,0.08565320074558258,3,0.7402740195393562,2
1 de enero al 31 de,0.8038102388381958,0.09727630019187927,0.009217396378517151,0.10344786196947098,3,0.8555341698229313,0
de diciembre,0.7049420475959778,0.10942781716585159,0.009407199919223785,0.07185417413711548,4,0.7408691346645355,2
diciembre,0.8281081914901733,0.10951033234596252,0.009143650531768799,0.055074095726013184,4,0.8556452393531799,0
Notas,0.6454149484634399,0.12186344712972641,0.008928917348384857,0.03245890140533447,5,0.6616443991661072,2
de 2019,0.7194637656211853,0.12183986604213715,0.009509162977337837,0.043238818645477295,5,0.741083174943924,2
de 2018 (1) (2) (3),0.8073895573616028,0.12176355719566345,0.011176465079188347,0.09582731872797012,5,0.8553032167255878,0
Operaciones continuadas,0.08440849184989929,0.1387041211128235,0.011199593544006348,0.14106133580207825,6,0.15493915975093842,1
Ingresos de actividades ordinarias procedentes de contratos con clientes,0.08450562506914139,0.15684689581394196,0.011158749461174011,0.3694833517074585,7,0.26924730092287064,3
31,0.6550573110580444,0.15683986246585846,0.009173914790153503,0.013092100620269775,7,0.6616033613681793,2
"15,293,083",0.7326532602310181,0.15680134296417236,0.009904369711875916,0.05794680118560791,7,0.761626660823822,2
"14,870,027",0.851172924041748,0.15668021142482758,0.009990960359573364,0.05761289596557617,7,0.8799793720245361,0
Costo de ventas,0.08434019982814789,0.16896888613700867,0.009524968452751637,0.08360029757022858,8,0.12614034861326218,1
11,0.6559999585151672,0.16921013593673706,0.008912906050682068,0.012286007404327393,8,0.6621429622173309,2
"(11,338,977)",0.7238646149635315,0.16894963383674622,0.010924264788627625,0.06665438413619995,8,0.7571918070316315,2
"(10,989,579)",0.8433127999305725,0.1690608710050583,0.010951042175292969,0.06577634811401367,8,0.8762009739875793,0
Ganancia bruta,0.08470382541418076,0.18147549033164978,0.009217411279678345,0.08426942676305771,9,0.1268385387957096,1
"3,954,106",0.7375323176383972,0.18137282133102417,0.010585024952888489,0.0523681640625,9,0.7637163996696472,2
"3,880,448",0.8566514849662781,0.18143463134765625,0.010546714067459106,0.051618337631225586,9,0.8824606537818909,0
Gastos de distribucion,0.08452768623828888,0.20511235296726227,0.009395243600010872,0.11454850435256958,10,0.14180193841457367,1
32,0.6548745036125183,0.2052636593580246,0.009075433015823364,0.014124691486358643,10,0.6619368493556976,2
"(1,673,462)",0.7312428951263428,0.20485536754131317,0.01114654541015625,0.05931293964385986,10,0.7608993649482727,2
"(1,660,580)",0.8493937849998474,0.2049858719110489,0.011398538947105408,0.059410929679870605,10,0.8790992498397827,0
Gastos de administracion y venta,0.08454311639070511,0.21642287075519562,0.011352704837918282,0.17008452117443085,11,0.16958537697792053,1
32,0.6550159454345703,0.2164171040058136,0.009212702512741089,0.01399385929107666,11,0.6620128750801086,2
"(329,244)",0.740109920501709,0.21640446782112122,0.011119440197944641,0.049819767475128174,11,0.7650198042392731,2
"(281,546)",0.8583661317825317,0.21643972396850586,0.011194989085197449,0.05062514543533325,11,0.8836787045001984,0
Gastos por beneficios a los empleados,0.08455441892147064,0.22857095301151276,0.011293254792690277,0.198244109749794,12,0.18367647379636765,1
33,0.6550904512405396,0.22879110276699066,0.009211748838424683,0.013907670974731445,12,0.6620442867279053,2
"(1,232,813)",0.7309989929199219,0.22849848866462708,0.01133054494857788,0.05972069501876831,12,0.760859340429306,2
"(1,243,510)",0.8491578102111816,0.2286350429058075,0.011350974440574646,0.06040453910827637,12,0.8793600797653198,0
Otros ingresos operativos,0.0843372717499733,0.24108625948429108,0.01098786573857069,0.13198959827423096,13,0.15033207088708878,1
34,0.6550155878067017,0.24134044349193573,0.008986368775367737,0.01381593942642212,13,0.6619235575199127,2
"54,342",0.7538846135139465,0.24094079434871674,0.010158255696296692,0.036559343338012695,13,0.7721642851829529,2
"30,673",0.8723158240318298,0.24118177592754364,0.009734556078910828,0.03636878728866577,13,0.8905002176761627,0
Otros gastos operativos,0.0845266580581665,0.25252565741539,0.011320472694933414,0.12155450135469437,14,0.1453039087355137,1
34,0.6549072265625,0.2526284158229828,0.00904989242553711,0.013982772827148438,14,0.6618986129760742,2
"(85,428)",0.7461767792701721,0.2528165578842163,0.01103714108467102,0.04370361566543579,14,0.76802858710289,2
"(66,634)",0.8651188611984253,0.25240448117256165,0.010979384183883667,0.04370373487472534,14,0.886970728635788,0
Otras (perdidas) netas,0.08455615490674973,0.26481035351753235,0.01121119037270546,0.11502397805452347,15,0.14206814393401146,1
34,0.6550382971763611,0.2650877833366394,0.009211808443069458,0.01401972770690918,15,0.6620481610298157,2
"(13,314)",0.7460942268371582,0.2640608549118042,0.010729759931564331,0.04372084140777588,15,0.7679546475410461,2
"(4,156)",0.8712435960769653,0.2645527422428131,0.010727137327194214,0.037756919860839844,15,0.8901220560073853,0
Ganancia por actividades de operacion,0.08463433384895325,0.2761947810649872,0.011168659664690495,0.2135179042816162,16,0.19139328598976135,1
"674,187",0.7478314638137817,0.2762514352798462,0.010387122631072998,0.04222428798675537,16,0.7689436078071594,2
"654,695",0.8664526343345642,0.2762743830680847,0.010304778814315796,0.04246079921722412,16,0.8876830339431763,0
Ingresos financieros,0.08432773500680923,0.3008173108100891,0.011164672672748566,0.10386917740106583,17,0.13626232370734215,1
35,0.6548535227775574,0.3009514808654785,0.009251654148101807,0.014249205589294434,17,0.6619781255722046,2
"634,863",0.7476441860198975,0.30065852403640747,0.010210245847702026,0.04270893335342407,17,0.7689986526966095,2
"296,982",0.8660358786582947,0.30084824562072754,0.00960204005241394,0.04260897636413574,17,0.8873403668403625,0
Gastos financieros,0.08455486595630646,0.3121919631958008,0.009490011259913445,0.09631271660327911,18,0.13271122425794601,1
35,0.65496426820755,0.31227385997772217,0.009175360202789307,0.014174103736877441,18,0.6620513200759888,2
"(1,127,793)",0.73038250207901,0.31213220953941345,0.010918527841567993,0.060139477252960205,18,0.7604522407054901,2
"(850,074)",0.8584589958190918,0.31223738193511963,0.010989278554916382,0.050723493099212646,18,0.8838207423686981,0
Participacion en las ganancias de asociadas y negocios conjuntos que se contabilizan utilizando el,0.08437331020832062,0.3243851363658905,0.011573937721550465,0.500131368637085,19,0.3344389945268631,3
metodo de la participacion,0.09385749697685242,0.3371030390262604,0.011307144537568092,0.1347881555557251,20,0.16125157475471497,1
36,0.6548829674720764,0.3369600474834442,0.009252935647964478,0.014145910739898682,20,0.6619559228420258,2
"(10,123)",0.7462340593338013,0.3371405005455017,0.011227071285247803,0.04341912269592285,20,0.7679436206817627,2
"40,516",0.8720553517341614,0.3368808925151825,0.009792745113372803,0.03631216287612915,20,0.890211433172226,0
Ganancia por operaciones continuadas antes del impuesto a las ganancias,0.08504921197891235,0.34827160835266113,0.011543710716068745,0.4085001051425934,21,0.28929926455020905,3
"171,134",0.7480959296226501,0.34832942485809326,0.010399490594863892,0.042396724224090576,21,0.7692942917346954,2
"142,119",0.8668133616447449,0.3483741581439972,0.01045691967010498,0.041903555393218994,21,0.8877651393413544,0
(Gasto) ingreso por impuestos,0.08494576066732407,0.3661212921142578,0.011263632215559483,0.15441498160362244,22,0.16215325146913528,1
26,0.6548392176628113,0.3664058744907379,0.009283214807510376,0.0142134428024292,22,0.6619459390640259,2
"(23,296)",0.7459253668785095,0.3661212921142578,0.010857611894607544,0.043966710567474365,22,0.7679087221622467,2
"55,799",0.8723392486572266,0.36616384983062744,0.01017773151397705,0.03663921356201172,22,0.8906588554382324,0
Ganancia neta del periodo por operaciones continuadas,0.08463111519813538,0.3785213530063629,0.011260539293289185,0.30617591738700867,23,0.2377190738916397,3
"147,838",0.7479764819145203,0.3787561058998108,0.01002153754234314,0.042546212673187256,23,0.7692495882511139,2
"197,918",0.8666854500770569,0.37881165742874146,0.009736448526382446,0.041663289070129395,23,0.8875170946121216,0
Ganancia neta del periodo por operaciones discontinuadas,0.08475886285305023,0.3900756239891052,0.011065690778195858,0.2984893321990967,24,0.23400352895259857,3
48,0.6545364260673523,0.38985222578048706,0.009260743856430054,0.014533817768096924,24,0.6618033349514008,2
"774,838",0.7475928664207458,0.389991819858551,0.009922981262207031,0.04276353120803833,24,0.768974632024765,2
"1,014,764",0.8577463030815125,0.38995587825775146,0.01002281904220581,0.05093991756439209,24,0.8832162618637085,0
Ganancia neta del periodo,0.0847829282283783,0.4021100401878357,0.011439848691225052,0.14388743042945862,25,0.1567266434431076,1
"922,676",0.7475179433822632,0.4020707309246063,0.010805010795593262,0.04247242212295532,25,0.7687541544437408,2
"1,212,682",0.8574779033660889,0.402299165725708,0.010260283946990967,0.051470041275024414,25,0.8832129240036011,0
Ganancia atribuible a:,0.08468672633171082,0.42587336897850037,0.009271138347685337,0.1200394257903099,26,0.14470643922686577,1
