texts,left,top,height,width,row,center_x,column
Por los ejercicios terminados al 31 de diciembre de 2019 y 2018,0.06456740200519562,0.048994991928339005,0.010171692818403244,0.3128132224082947,0,0.22097401320934296,2
Expresado en miles de pesos chilenos (MS),0.06498732417821884,0.06104512885212898,0.010209466330707073,0.20661495625972748,1,0.16829480230808258,2
ESTADO DE RESULTADOS,0.18073351681232452,0.08472728729248047,0.008545227348804474,0.14155112206935883,2,0.25150907784700394,2
Nota,0.4526421129703522,0.08478137850761414,0.00847720354795456,0.02336183190345764,2,0.464323028922081,1
01/01/2019 al,0.5083085894584656,0.08480148762464523,0.00852038525044918,0.0706309899687767,2,0.5436240844428539,5
01/01/2018 al,0.6253424286842346,0.08479771018028259,0.008471891283988953,0.07083901762962341,2,0.6607619374990463,3
01/10/2019 al,0.7427787780761719,0.08487139642238617,0.008537627756595612,0.07058198004961014,2,0.7780697681009769,4
01/10/2018 al,0.8598577380180359,0.0848485454916954,0.008559279143810272,0.07058519870042801,2,0.8951503373682499,0
31/12/2019,0.5146974921226501,0.09691611677408218,0.008312471210956573,0.057204604148864746,3,0.5432997941970825,5
31/12/2018,0.6319446563720703,0.09684577584266663,0.008413143455982208,0.05846810340881348,3,0.661178708076477,3
31/12/2019,0.749068558216095,0.09690088778734207,0.008349359035491943,0.05822783708572388,3,0.7781824767589569,4
31/12/2018,0.8663330674171448,0.09685875475406647,0.008381746709346771,0.05809926986694336,3,0.8953827023506165,0
MS,0.5352084040641785,0.10873433947563171,0.008061885833740234,0.017523348331451416,4,0.5439700782299042,5
MS,0.6523159742355347,0.10867421329021454,0.00804639607667923,0.017472147941589355,4,0.6610520482063293,3
MS,0.7695909142494202,0.10866764187812805,0.008221104741096497,0.01795828342437744,4,0.7785700559616089,4
MS,0.8869814872741699,0.10871106386184692,0.008062243461608887,0.01761472225189209,4,0.895788848400116,0
Ingresos de actividades ordinarias,0.06424874812364578,0.1208731085062027,0.009685679338872433,0.1647336333990097,5,0.14661556482315063,2
24,0.45832309126853943,0.12063898146152496,0.007986068725585938,0.011851012706756592,5,0.4642485976219177,1
9.548.213.456,0.5337473750114441,0.12073522061109543,0.008220992982387543,0.06421822309494019,5,0.5658564865589142,5
9.646.001.747,0.6506730318069458,0.12070894986391068,0.008251763880252838,0.06417852640151978,5,0.6827622950077057,3
2.799.339.021,0.7685667276382446,0.12100452929735184,0.008203484117984772,0.06279098987579346,5,0.7999622225761414,4
2.955.743.136,0.8856151103973389,0.12077099829912186,0.008319057524204254,0.06391441822052002,5,0.9175723195075989,0
Costo de Ventas,0.06404045224189758,0.1323350965976715,0.008878124877810478,0.08019590377807617,6,0.10413840413093567,2
25,0.4582642912864685,0.13229840993881226,0.008380100131034851,0.011666625738143921,6,0.46409760415554047,1
(6.877.269.870),0.5303213596343994,0.1324240118265152,0.009309574961662292,0.07078742980957031,6,0.5657150745391846,5
(6.885.362.167),0.6476853489875793,0.13235081732273102,0.009114384651184082,0.0697978138923645,6,0.6825842559337616,3
(2.009.552.786),0.7647694945335388,0.13242842257022858,0.009089887142181396,0.0696609616279602,6,0.7995999753475189,4
(2.083.086.452),0.882539689540863,0.13237567245960236,0.009177073836326599,0.06890666484832764,6,0.9169930219650269,0
Ganancia bruta,0.06435525417327881,0.14448048174381256,0.008301347494125366,0.07553175091743469,7,0.10212112963199615,2
2.670.943.586,0.5241246223449707,0.1444925218820572,0.008626744151115417,0.07354915142059326,7,0.5608991980552673,5
2.760.639.580,0.641324520111084,0.1444547176361084,0.008647292852401733,0.07375961542129517,7,0.6782043278217316,3
789.786.235,0.7686974406242371,0.1445831060409546,0.00855967402458191,0.06352680921554565,7,0.8004608452320099,4
872.656.684,0.8866601586341858,0.14437952637672424,0.008893042802810669,0.06314307451248169,7,0.9182316958904266,0
Otros ingresos,0.06445060670375824,0.15655207633972168,0.009654135443270206,0.07177174836397171,8,0.1003364808857441,2
25,0.4584231674671173,0.15636393427848816,0.008100032806396484,0.011482715606689453,8,0.46416452527046204,1
187.087.634,0.5433960556983948,0.15652310848236084,0.008227095007896423,0.05394643545150757,8,0.5703692734241486,5
216.224.642,0.659489095211029,0.15648017823696136,0.008323699235916138,0.05477195978164673,8,0.6868750751018524,3
(15.992.084),0.7783361673355103,0.15637631714344025,0.009497791528701782,0.05653953552246094,8,0.8066059350967407,4
137.587.803,0.8944799900054932,0.1564575433731079,0.00841328501701355,0.05443388223648071,8,0.9216969311237335,0
Costos de distribucion,0.06435937434434891,0.16821323335170746,0.008451536297798157,0.10996740311384201,9,0.11934307590126991,2
25,0.45834019780158997,0.1682460606098175,0.008257284760475159,0.01170957088470459,9,0.46419498324394226,1
(32.061.314),0.544273853302002,0.16830028593540192,0.009700119495391846,0.056414783000946045,9,0.572481244802475,5
(33.041.150),0.6614219546318054,0.16831572353839874,0.009524598717689514,0.05637836456298828,9,0.6896111369132996,3
(10.053.710),0.7786496877670288,0.16829177737236023,0.009794145822525024,0.05667006969451904,9,0.8069847226142883,4
(10.663.810),0.8954194784164429,0.1683080494403839,0.009669750928878784,0.05696231126785278,9,0.9239006340503693,0
Gastos de administracion,0.0648789182305336,0.1803225576877594,0.008038069121539593,0.1208624467253685,10,0.12531014159321785,2
25,0.45820388197898865,0.18010246753692627,0.008282884955406189,0.011825233697891235,10,0.46411649882793427,1
(2.059.099.820),0.5304571986198425,0.18010161817073822,0.00946943461894989,0.07040876150131226,10,0.5656615793704987,5
(2.167.588.564),0.6471109986305237,0.1799996793270111,0.009732827544212341,0.07134765386581421,10,0.6827848255634308,3
(565.458.323),0.7727400660514832,0.18009579181671143,0.00956675410270691,0.0627865195274353,10,0.8041333258152008,4
(659.101.302),0.8896155953407288,0.18010440468788147,0.009593278169631958,0.06218606233596802,10,0.9207086265087128,0
"Otros gastos, por funcion",0.06440483778715134,0.19244085252285004,0.009725930169224739,0.12404150515794754,11,0.1264255903661251,2
25,0.4582870304584503,0.1921951025724411,0.008000105619430542,0.011483430862426758,11,0.4640287458896637,1
(147.431.489),0.5380315184593201,0.1921190768480301,0.00928536057472229,0.06284892559051514,11,0.5694559812545776,5
(165.081.558),0.6563628911972046,0.19224433600902557,0.009482339024543762,0.06165051460266113,11,0.6871881484985352,3
(41.037.002),0.7782323360443115,0.19219258427619934,0.009531944990158081,0.05715072154998779,11,0.8068076968193054,4
(55.088.121),0.8950697779655457,0.19206829369068146,0.009385958313941956,0.05733084678649902,11,0.9237352013587952,0
Otras ganancias (perdidas),0.06443314254283905,0.20441995561122894,0.009758152067661285,0.12930083274841309,12,0.1290835589170456,2
25,0.45833638310432434,0.20413324236869812,0.007911428809165955,0.011689096689224243,12,0.46418093144893646,1
94.169.587,0.5471819639205933,0.20434784889221191,0.008221358060836792,0.0496598482131958,12,0.5720118880271912,5
(2.246.934),0.6653919219970703,0.20422334969043732,0.009071707725524902,0.052603840827941895,12,0.6916938424110413,3
1.665.378,0.787181556224823,0.20450079441070557,0.008111849427223206,0.04414379596710205,12,0.809253454208374,4
5.863.014,0.904710054397583,0.2040863335132599,0.008470073342323303,0.04454070329666138,12,0.9269804060459137,0
Ganancias (perdidas) de actividades operacionales,0.06802891194820404,0.2160654366016388,0.010014491155743599,0.24232949316501617,13,0.18919365853071213,2
713.608.184,0.5347733497619629,0.21603815257549286,0.008510082960128784,0.06253200769424438,13,0.5660393536090851,5
608.906.016,0.651687502861023,0.21603797376155853,0.00841754674911499,0.06288272142410278,13,0.6831288635730743,3
158.910.494,0.7686482667922974,0.21590548753738403,0.008651256561279297,0.06378906965255737,13,0.800542801618576,4
