texts,left,top,height,width,row,center_x,column
Estado Consolidado de Situacion Financiera,0.26272860169410706,0.044278670102357864,0.015802759677171707,0.4612022042274475,0,0.4933297038078308,2
(Cifras expresadas en millones de pesos),0.3220372796058655,0.06289705634117126,0.01690741255879402,0.3177020847797394,1,0.48088832199573517,2
31 de diciembre,0.6455681324005127,0.10061395168304443,0.009016196243464947,0.08471901714801788,2,0.6879276409745216,3
31 de diciembre,0.7673020958900452,0.10065557807683945,0.00902401190251112,0.08419373631477356,2,0.809398964047432,0
Nota,0.5771387815475464,0.106862872838974,0.008260190486907959,0.026124954223632812,3,0.5902012586593628,2
de 2019,0.6663621068000793,0.11175202578306198,0.008746713399887085,0.04268244281411171,4,0.6877033282071352,3
de 2018,0.7859585881233215,0.11202191561460495,0.008616499602794647,0.04298536479473114,4,0.8074512705206871,0
Activos,0.1276216059923172,0.12866805493831635,0.009341955184936523,0.04231099784374237,5,0.14877710491418839,1
Efectivo y equivalentes de efectivo,0.14121262729167938,0.1468360722064972,0.011630862951278687,0.1864527314901352,6,0.23443899303674698,1
6,0.5866541862487793,0.14736174046993256,0.007942810654640198,0.00857090950012207,6,0.5909396409988403,2
$,0.6188586950302124,0.14739477634429932,0.00924837589263916,0.008028805255889893,6,0.6228730976581573,2
"3,267,940",0.6825277209281921,0.14746525883674622,0.010076075792312622,0.05693960189819336,6,0.7109975218772888,3
"1,767,343",0.8039804100990295,0.14736898243427277,0.010286778211593628,0.05645132064819336,6,0.8322060704231262,0
Posiciones activas en operaciones de mercado monetario,0.14122235774993896,0.16744166612625122,0.01159176230430603,0.3101574182510376,7,0.29630106687545776,4
7,0.5861998796463013,0.16808108985424042,0.00864340364933014,0.00830000638961792,7,0.5903498828411102,2
"427,561",0.6915449500083923,0.16825710237026215,0.009539157152175903,0.045181214809417725,7,0.7141355574131012,3
"277,127",0.8132386207580566,0.1680312603712082,0.010029658675193787,0.04587376117706299,7,0.8361755013465881,0
Inversiones medidas a valor razonable con cambios en resultados,0.14128179848194122,0.19111911952495575,0.009409173391759396,0.35468581318855286,8,0.31862470507621765,4
(a),0.5847408175468445,0.19142909348011017,0.009617999196052551,0.01770240068435669,8,0.5935920178890228,2
"1,722,732",0.6826444864273071,0.19282983243465424,0.010426938533782959,0.05664479732513428,8,0.7109668850898743,3
"1,980,592",0.8038901686668396,0.19307953119277954,0.01005728542804718,0.05627185106277466,8,0.8320260941982269,0
Instrumentos de deuda,0.1444694548845291,0.21741314232349396,0.009443521499633789,0.12531417608261108,9,0.20712654292583466,1
"757,754",0.6921305656433105,0.21784961223602295,0.009735554456710815,0.046792685985565186,9,0.7155269086360931,3
"1,357,517",0.8050340414047241,0.21782636642456055,0.009954944252967834,0.055403828620910645,9,0.8327359557151794,0
Instrumentos de patrimonio,0.1443813145160675,0.23910874128341675,0.011564823798835278,0.15075142681598663,10,0.21975702792406082,1
"964,978",0.6921082735061646,0.2394544631242752,0.009789153933525085,0.04669332504272461,10,0.7154549360275269,3
"623,075",0.8130866289138794,0.23939558863639832,0.009898841381072998,0.04673641920089722,10,0.836454838514328,0
Inversiones medidas a valor razonable con cambios en otro resultado integral,0.141322523355484,0.2583722770214081,0.01187527272850275,0.3967535197734833,11,0.33969928324222565,4
8 (b),0.5783389210700989,0.25851529836654663,0.009756475687026978,0.02417134866118431,11,0.590424595400691,2
"3,241,451",0.6824035048484802,0.25900623202323914,0.010199576616287231,0.056049227714538574,11,0.7104281187057495,3
"3,126,809",0.802532434463501,0.25904688239097595,0.010121464729309082,0.057203710079193115,11,0.8311342895030975,0
Instrumentos de deuda,0.1442135125398636,0.2792159616947174,0.009385770186781883,0.1256021112203598,12,0.2070145681500435,1
"1,980,439",0.683673083782196,0.279671311378479,0.00967627763748169,0.05640280246734619,12,0.7118744850158691,3
"2,115,514",0.8036630153656006,0.27949005365371704,0.00999334454536438,0.05690920352935791,12,0.8321176171302795,0
