texts,left,top,height,width,row,center_x,column
ESTADOS DE SITUACION FINANCIERA CONSOLIDADOS,0.2600068151950836,0.04785504937171936,0.008986510336399078,0.33589157462120056,0,0.4279526025056839,3
POR LOS ANOS TERMINADOS EL 31 DE DICIEMBRE DE 2019 Y 2018,0.22232457995414734,0.059271566569805145,0.008994422852993011,0.4096471965312958,1,0.4271481782197952,3
(En miles de pesos colombianos),0.32788947224617004,0.07131891697645187,0.010106434114277363,0.19970710575580597,2,0.42774302512407303,3
NOTA,0.5177294015884399,0.10280120372772217,0.008007436990737915,0.036038339138031006,3,0.5357485711574554,3
2019,0.6354910135269165,0.10281429439783096,0.008096270263195038,0.0312955379486084,3,0.6511387825012207,2
2018,0.8061056137084961,0.10280735790729523,0.008113294839859009,0.03207087516784668,3,0.8221410512924194,1
ACTIVOS,0.10837914049625397,0.11395035684108734,0.008298709988594055,0.05608701705932617,4,0.13642264902591705,0
ACTIVOS CORRIENTES,0.10818534344434738,0.13421402871608734,0.008114034309983253,0.1388082504272461,5,0.17758946865797043,0
Efectivo y equivalentes de efectivo,0.10887136310338974,0.1566907912492752,0.009577824734151363,0.1883561760187149,6,0.2030494511127472,0
6,0.5313417911529541,0.15693078935146332,0.007917732000350952,0.008428454399108887,6,0.5355560183525085,3
14.276.959,0.65485680103302,0.1569492518901825,0.008134990930557251,0.06424963474273682,6,0.6869816184043884,2
"4,935,473",0.8319402933120728,0.1569606363773346,0.008001402020454407,0.058278679847717285,6,0.8610796332359314,1
Cuentas comerciales por cobrar y otras cuentas por cobrar,0.10893947631120682,0.16786348819732666,0.009805931709706783,0.3207055628299713,7,0.2692922577261925,0
7,0.53156977891922,0.16813863813877106,0.00788174569606781,0.007951676845550537,7,0.5355456173419952,3
26.150.798,0.6541862487792969,0.16830475628376007,0.00804765522480011,0.0650988221168518,7,0.6867356598377228,2
"28,996,354",0.8253634572029114,0.16831204295158386,0.008003786206245422,0.06397086381912231,7,0.8573488891124725,1
Cuentas por cobrar partes relacionadas y asociadas,0.10882072895765305,0.17913223803043365,0.01002794224768877,0.28071925044059753,8,0.2491803541779518,0
8,0.5314654111862183,0.17963553965091705,0.007809922099113464,0.008316457271575928,8,0.5356236398220062,3
1.054,0.6866437196731567,0.17950089275836945,0.008390173316001892,0.032347917556762695,8,0.7028176784515381,2
"2,595,715",0.8318570256233215,0.17966318130493164,0.00807422399520874,0.05749255418777466,8,0.8606033027172089,1
Inventarios,0.10864055901765823,0.19180768728256226,0.008257776498794556,0.06332574039697647,9,0.14030342921614647,0
9,0.5313435792922974,0.19211618602275848,0.007781922817230225,0.008305132389068604,9,0.5354961454868317,3
23.162.923,0.6544621586799622,0.19189056754112244,0.008316203951835632,0.06418657302856445,9,0.6865554451942444,2
"24,395.323",0.8255658149719238,0.19187714159488678,0.008199185132980347,0.0635330080986023,9,0.857332319021225,1
Instrumentos financieros derivados,0.10897300392389297,0.2029917985200882,0.00835268385708332,0.19209697842597961,10,0.20502149313688278,0
33,0.5282610654830933,0.2033758908510208,0.00806368887424469,0.01475977897644043,10,0.5356409549713135,3
252.778,0.6716511845588684,0.20374880731105804,0.008360013365745544,0.04665815830230713,10,0.694980263710022,2
-,0.8701850175857544,0.20594723522663116,0.0028129369020462036,0.005616247653961182,11,0.872993141412735,1
Activos por impuestos conrientes,0.10851440578699112,0.21458308398723602,0.009676888585090637,0.17808407545089722,12,0.19755644351243973,0
10,0.5287913084030151,0.21489503979682922,0.007724642753601074,0.014376699924468994,12,0.5359796583652496,3
6.724.043,0.6615685224533081,0.2146347612142563,0.008120805025100708,0.05703544616699219,12,0.6900862455368042,2
"7,726,618",0.8307309746742249,0.21465995907783508,0.008024871349334717,0.05743664503097534,12,0.8594492971897125,1
Otros activos,0.1087782010436058,0.22619439661502838,0.008016660809516907,0.07211021333932877,13,0.1448333077132702,0
11,0.528884768486023,0.22619186341762543,0.007539793848991394,0.013646543025970459,13,0.5357080399990082,3
140.777,0.6725420355796814,0.2264571487903595,0.008138909935951233,0.0456852912902832,13,0.695384681224823,2
327.030,0.8419195413589478,0.2264503687620163,0.007926583290100098,0.04755198955535889,13,0.8656955361366272,1
TOTAL ACTIVOS CORRIENTES,0.10860656946897507,0.238416388630867,0.008063077926635742,0.1804160326719284,14,0.19881458580493927,0
70.709.332,0.6468949913978577,0.23841239511966705,0.008405923843383789,0.07111340761184692,14,0.6824516952037811,2
68.976.513,0.818699061870575,0.23846399784088135,0.008382737636566162,0.06960004568099976,14,0.8534990847110748,1
ACTIVOS NO CORRIENTES,0.10805962979793549,0.261121541261673,0.008003420196473598,0.1602768748998642,15,0.18819806724786758,0
"Propiedad, planta y equipo",0.10914154350757599,0.27609071135520935,0.010058104991912842,0.14566047489643097,16,0.18197178095579147,0
12,0.5287353992462158,0.27603667974472046,0.008040159940719604,0.0144118070602417,16,0.5359413027763367,3
61.123.487,0.6542364954948425,0.27602502703666687,0.008413314819335938,0.06458598375320435,16,0.6865294873714447,2
"60,904,448",0.8253064751625061,0.27610552310943604,0.008180588483810425,0.06424778699874878,16,0.8574303686618805,1
Activos por derecho de use,0.10807587206363678,0.2873971462249756,0.009311854839324951,0.14951173961162567,17,0.18283174186944962,0
13,0.5288410782814026,0.2874058187007904,0.008144199848175049,0.014202237129211426,17,0.5359421968460083,3
