texts,left,top,height,width,row,center_x,column
Estados de situacion financiera separados,0.11900407820940018,0.04493763670325279,0.02017221972346306,0.48975610733032227,0,0.3638821318745613,1
Con corte a 31 de diciembre de 2019 y 2018 / En millones de pesos colombianas,0.11766575276851654,0.07158631086349487,0.013971964828670025,0.4913286864757538,1,0.36333009600639343,1
Nota,0.598964512348175,0.11077068746089935,0.011055901646614075,0.03931814432144165,2,0.6186235845088959,3
2019,0.7382709980010986,0.11072909832000732,0.011030808091163635,0.035417795181274414,2,0.7559798955917358,0
2018,0.8762474060058594,0.11085888743400574,0.010887034237384796,0.03469425439834595,2,0.8935945332050323,2
Pasivos,0.09276147931814194,0.13240152597427368,0.011056631803512573,0.05813708156347275,3,0.12183002009987831,1
Obligaciones financieras,0.09225179255008698,0.1728329211473465,0.013832404278218746,0.17433486878871918,4,0.17941922694444656,1
9,0.6275105476379395,0.17372970283031464,0.010518386960029602,0.010432422161102295,4,0.6327267587184906,3
65.155,0.7226781249046326,0.17342795431613922,0.01085720956325531,0.05147862434387207,4,0.7484174370765686,0
39.626,0.8601976633071899,0.1733192354440689,0.010924428701400757,0.051675260066986084,4,0.886035293340683,2
Titulos emitidos,0.0922928899526596,0.19463267922401428,0.01132549624890089,0.11497755348682404,5,0.14978166669607162,1
10,0.6196042895317078,0.19532492756843567,0.010597169399261475,0.018618881702423096,5,0.6289137303829193,3
159.160,0.7140054106712341,0.1952725052833557,0.010732501745223999,0.06059396266937256,5,0.7443023920059204,0
-,0.9048992991447449,0.19964024424552917,0.003164947032928467,0.0069296956062316895,6,0.9083641469478607,2
Cuentas comerciales por pagar y otras cuentas por pagar,0.09277213364839554,0.21739014983177185,0.013896184042096138,0.4086036682128906,7,0.29707396775484085,1
11,0.6195688843727112,0.21813535690307617,0.010377615690231323,0.016330420970916748,7,0.6277340948581696,3
166,0.7461436986923218,0.21798551082611084,0.010701492428779602,0.0283358097076416,7,0.7603116035461426,0
159,0.8835259079933167,0.21829523146152496,0.010440558195114136,0.027771711349487305,7,0.8974117636680603,2
Cuentas por pagar a partes relacionadas,0.09284338355064392,0.23728398978710175,0.013830199837684631,0.2866780161857605,8,0.23618239164352417,1
14,0.6195179224014282,0.2378942370414734,0.010503649711608887,0.018477261066436768,8,0.6287565529346466,3
35.494,0.7218001484870911,0.2379012256860733,0.011474445462226868,0.05336683988571167,8,0.7484835684299469,0
64.249,0.8601750135421753,0.23782947659492493,0.01088578999042511,0.05131405591964722,8,0.8858320415019989,2
Pasivos por impuestos,0.09293150156736374,0.25835198163986206,0.013541191816329956,0.1604810208082199,9,0.1731720119714737,1
20,0.6183944940567017,0.25852692127227783,0.010937601327896118,0.01987534761428833,9,0.6283321678638458,3
627,0.745219349861145,0.2587822675704956,0.010734856128692627,0.028944730758666992,9,0.7596917152404785,0
360,0.882319450378418,0.2587607502937317,0.010718494653701782,0.029437899589538574,9,0.8970384001731873,2
Otras provisiones,0.09261225908994675,0.2781568467617035,0.01395374070852995,0.12411469966173172,10,0.1546696089208126,1
300,0.7452309131622314,0.278618186712265,0.010787248611450195,0.02948862314224243,10,0.7599752247333527,0
300,0.8823335766792297,0.2786942422389984,0.01054149866104126,0.02924978733062744,10,0.8969584703445435,2
Otros pasivos financieros,0.09254465997219086,0.29886090755462646,0.013598178513348103,0.17806784808635712,11,0.18157858401536942,1
12,0.6215487718582153,0.2994554936885834,0.010526508092880249,0.016767561435699463,11,0.6299325525760651,3
59,0.7545023560523987,0.29966872930526733,0.010625720024108887,0.019630610942840576,11,0.764317661523819,0
-,0.9049204587936401,0.30378198623657227,0.0031754374504089355,0.006866812705993652,12,0.908353865146637,2
Pasivos corrientes,0.09244996309280396,0.3188466429710388,0.011197490617632866,0.13888144493103027,13,0.1618906855583191,1
260.961,0.7152398824691772,0.3191276788711548,0.011057913303375244,0.05731475353240967,13,0.7438972592353821,0
104.694,0.8539243936538696,0.31932657957077026,0.010760664939880371,0.05768066644668579,13,0.8827647268772125,2
Obligaciones financieras,0.09244196116924286,0.3594147264957428,0.013718485832214355,0.1741943508386612,14,0.17953913658857346,1
9,0.6274870038032532,0.36014536023139954,0.010713934898376465,0.01066809892654419,14,0.6328210532665253,3
388.488,0.7133469581604004,0.3600936532020569,0.010750502347946167,0.06091439723968506,14,0.7438041567802429,0
384.520,0.8508784174919128,0.3601461946964264,0.010836690664291382,0.060796499252319336,14,0.8812766671180725,2
Titulos emitidos no corriente,0.0925542488694191,0.3802158832550049,0.011343630030751228,0.20497475564479828,15,0.19504162669181824,1
10,0.6195734739303589,0.38096266984939575,0.010626822710037231,0.01865363121032715,15,0.6289002895355225,3
-,0.7673808932304382,0.3853127062320709,0.0031477510929107666,0.006903409957885742,16,0.7708325982093811,0
159.160,0.851577877998352,0.3809625804424286,0.01072344183921814,0.05991411209106445,17,0.8815349340438843,2
Cuentas por pagar a partes relacionadas,0.09268884360790253,0.401194304227829,0.013877155259251595,0.2867332994937897,18,0.23605549335479736,1
14,0.6193416714668274,0.40182924270629883,0.01014399528503418,0.01845717430114746,18,0.6285702586174011,3
4.972,0.7320863008499146,0.401628315448761,0.010862201452255249,0.042414963245391846,18,0.7532937824726105,0
4.972,0.8694497346878052,0.40172818303108215,0.010815441608428955,0.041999220848083496,18,0.8904493451118469,2
Otros pasivos financieros,0.09243882447481155,0.42132261395454407,0.013508868403732777,0.17826735973358154,19,0.18157250434160233,1
12,0.6197771430015564,0.42194926738739014,0.01073235273361206,0.017856717109680176,19,0.6287055015563965,3
-,0.7673051953315735,0.42591458559036255,0.0032263100147247314,0.006822168827056885,20,0.7707162797451019,0
339,0.8823273777961731,0.42169469594955444,0.010568678379058838,0.029201209545135498,21,0.8969279825687408,2
Pasivos no corrientes,0.09257828444242477,0.44196048378944397,0.011358708143234253,0.1632072478532791,22,0.17418190836906433,1
393.460,0.7088602781295776,0.44234326481819153,0.01099616289138794,0.06560462713241577,22,0.7416625916957855,0
548.991,0.8466517329216003,0.4423811733722687,0.011005789041519165,0.06303626298904419,22,0.8781698644161224,2
Total pasivo,0.09242083132266998,0.4617850184440613,0.013811470940709114,0.09233231097459793,23,0.13858698680996895,1
654.421,0.7091830372810364,0.4623856842517853,0.010801553726196289,0.06320297718048096,23,0.7407845258712769,0
653.685,0.8469016551971436,0.4623469114303589,0.010973572731018066,0.06477051973342896,23,0.879286915063858,2
Patrimonio,0.09253455698490143,0.5034810900688171,0.011390924453735352,0.0866336077451706,24,0.13585136085748672,1
Capital emitido,0.09273157268762589,0.5232570767402649,0.013650476932525635,0.10934630781412125,25,0.1474047265946865,1
21,0.6184995174407959,0.5240837335586548,0.010400593280792236,0.01773780584335327,25,0.6273684203624725,3
1.637,0.7334543466567993,0.5239407420158386,0.010583937168121338,0.04022061824798584,25,0.7535646557807922,0
1.637,0.8707360625267029,0.5239162445068359,0.010616123676300049,0.04062545299530029,25,0.891048789024353,2
Reservas legales y estatutarias,0.09279679507017136,0.5440787672996521,0.013947546482086182,0.2151646912097931,26,0.2003791406750679,1
22,0.6184810400009155,0.5446125268936157,0.010910212993621826,0.01924687623977661,26,0.6281044781208038,3
274.605,0.7125681638717651,0.5446203351020813,0.010630548000335693,0.061428964138031006,26,0.7432826459407806,0
222.875,0.8502287864685059,0.5445881485939026,0.010853171348571777,0.06134378910064697,26,0.8809006810188293,2
Reservas de ORI,0.0929538682103157,0.564056396484375,0.011347852647304535,0.11660782247781754,27,0.15125777944922447,1
22,0.6187922358512878,0.5640769004821777,0.011122703552246094,0.019564151763916016,27,0.6285743117332458,3
(93.868),0.7118145227432251,0.5643104314804077,0.013306081295013428,0.0624731183052063,27,0.7430510818958282,0
(96.896),0.8485074639320374,0.5643182396888733,0.013243436813354492,0.06325584650039673,27,0.8801353871822357,2
Ganancias acumuladas,0.09233872592449188,0.5849002599716187,0.011364161968231201,0.16664032638072968,28,0.17565888911485672,1
684.483,0.7127019762992859,0.5854436755180359,0.010798037052154541,0.0610312819480896,28,0.7432176172733307,0
710.212,0.8504887819290161,0.5855174660682678,0.0108298659324646,0.0609394907951355,28,0.8809585273265839,2
Total patrimonio,0.09161756932735443,0.6057755947113037,0.013855758123099804,0.129015251994133,29,0.15612519532442093,1
