texts,left,top,height,width,row,center_x,column
Balance General Consolidado,0.3588780164718628,0.050836700946092606,0.012021314352750778,0.24319350719451904,0,0.4804747700691223,2
AI 31 de diciembre de:,0.07465419918298721,0.06897357106208801,0.012344583868980408,0.1818174421787262,1,0.1655629202723503,0
2019,0.5040358901023865,0.06933757662773132,0.011628255248069763,0.038655638694763184,1,0.5233637094497681,2
2018,0.6345917582511902,0.06932510435581207,0.011716797947883606,0.03898423910140991,1,0.6540838778018951,1
2017,0.7948232293128967,0.06926306337118149,0.011801518499851227,0.038867056369781494,1,0.8142567574977875,3
expresada en millones de pesos.,0.20240803062915802,0.08597930520772934,0.014789100736379623,0.2628946900367737,2,0.33385537564754486,0
Efectivo y equivalentes de efectivo,0.07521131634712219,0.10391128808259964,0.01405475102365017,0.26255083084106445,3,0.20648673176765442,0
"6,251",0.5137349963188171,0.10405642539262772,0.015555791556835175,0.049415528774261475,3,0.5384427607059479,2
"7,584",0.6739087700843811,0.10461840033531189,0.015145272016525269,0.05151110887527466,3,0.6996643245220184,1
"7,216",0.8330752849578857,0.10467604547739029,0.014904797077178955,0.05189871788024902,3,0.8590246438980103,3
Cuentas por cobrar a clientes y otras cuentas por,0.07525331526994705,0.12454778701066971,0.014254383742809296,0.3893919587135315,4,0.2699492946267128,0
"cobrar, neto",0.07486708462238312,0.14231730997562408,0.012608006596565247,0.09225095063447952,5,0.12099255993962288,0
"26,198",0.5015339851379395,0.13925310969352722,0.015052855014801025,0.06365728378295898,6,0.533362627029419,2
"25,950",0.6619570851325989,0.13933682441711426,0.014975950121879578,0.06358128786087036,6,0.6937477290630341,1
"24,806",0.8222509622573853,0.13927853107452393,0.015160709619522095,0.06364834308624268,6,0.8540751338005066,3
"Inventarios, neto",0.07512854784727097,0.1595672219991684,0.012718454003334045,0.12677110731601715,7,0.13851410150527954,0
"9,819",0.5140266418457031,0.16005109250545502,0.014987289905548096,0.05110698938369751,7,0.5395801365375519,2
"9,340",0.6730454564094543,0.16023752093315125,0.015030354261398315,0.05199462175369263,7,0.6990427672863007,1
