texts,left,top,height,width,row,center_x,column
Estados separados de resultados y otro resultado integral,0.3136700391769409,0.04467075690627098,0.012205943465232849,0.3994126617908478,0,0.5133763700723648,3
(En millones de pesos Colombianos),0.39670515060424805,0.0593673512339592,0.012209409847855568,0.23357325792312622,1,0.5134917795658112,3
Anos terminados el 31 de diciembre de:,0.11056771874427795,0.0881853923201561,0.010327997617423534,0.2744443714618683,2,0.2477899044752121,4
Nota,0.5748730897903442,0.08828534930944443,0.010050036013126373,0.03526127338409424,2,0.5925037264823914,3
2017,0.6979497075080872,0.08838985115289688,0.009817369282245636,0.03412437438964844,2,0.7150118947029114,1
2016,0.8470621109008789,0.08833920955657959,0.009811371564865112,0.03385955095291138,2,0.8639918863773346,2
Operaciones continuas,0.11066185683012009,0.11672764271497726,0.0119585320353508,0.15955707430839539,3,0.19044039398431778,0
Ingresos de actividades ordinarias por venta de bebidas,0.11155696958303452,0.13079969584941864,0.01183276530355215,0.3566726744174957,4,0.2898933067917824,4
$,0.6423491835594177,0.13063786923885345,0.010609239339828491,0.009329020977020264,4,0.6470136940479279,3
"1,484,163",0.6976631879806519,0.130928173661232,0.009889334440231323,0.06493735313415527,4,0.7301318645477295,1
1.393.801,0.8469941020011902,0.13089579343795776,0.009909272193908691,0.06263870000839233,4,0.8783134520053864,2
Ingresos de actividades ordinarias por otras ventas,0.11150460690259933,0.145577073097229,0.011970764957368374,0.3256988823413849,5,0.2743540480732918,4
140.666,0.7112255096435547,0.14588743448257446,0.010046631097793579,0.05080580711364746,5,0.7366284132003784,1
158.736,0.8594774007797241,0.14566302299499512,0.010689064860343933,0.051141560077667236,5,0.8850481808185577,2
22,0.5928153395652771,0.15954434871673584,0.009612619876861572,0.01710820198059082,6,0.6013694405555725,3
"1,624,829",0.6979159712791443,0.15950961410999298,0.009961411356925964,0.06506979465484619,6,0.7304508686065674,1
"1,552,537",0.8468567728996277,0.15946468710899353,0.009949207305908203,0.0647275447845459,6,0.8792205452919006,2
Costo de ventas,0.11088129132986069,0.17392165958881378,0.010246336460113525,0.10541755706071854,7,0.16359006986021996,0
23,0.5926893353462219,0.17435966432094574,0.00979362428188324,0.01741689443588257,7,0.6013977825641632,3
(837.926),0.7046063542366028,0.17454221844673157,0.010738909244537354,0.06054311990737915,7,0.7348779141902924,1
(794.138),0.8540014028549194,0.17434343695640564,0.010261505842208862,0.061151325702667236,7,0.884577065706253,2
Utilidad bruta,0.11108710616827011,0.18783925473690033,0.010431728325784206,0.09657721221446991,8,0.15937571227550507,0
$,0.6422756910324097,0.18785184621810913,0.010705709457397461,0.00948244333267212,8,0.6470169126987457,3
786.903,0.7094966173171997,0.18837280571460724,0.009798526763916016,0.052958548069000244,8,0.7359758913516998,1
758.399,0.858353316783905,0.18815045058727264,0.010040506720542908,0.053649067878723145,8,0.8851778507232666,2
"Utilidad en venta de propiedad, planta y equipo",0.11113325506448746,0.21842563152313232,0.012303485535085201,0.30232131481170654,9,0.26229391247034073,4
y propiedades de inversion neto,0.1265031397342682,0.232466921210289,0.011887076310813427,0.20728826522827148,10,0.23014727234840393,0
186,0.7379491925239563,0.23253849148750305,0.009991824626922607,0.024847328662872314,10,0.7503728568553925,1
12.267,0.867013156414032,0.23272722959518433,0.009694918990135193,0.044234275817871094,10,0.8891302943229675,2
Costos de distribucion,0.1108003780245781,0.24701432883739471,0.01033712737262249,0.1444973200559616,11,0.1830490380525589,0
24,0.5925770998001099,0.24745352566242218,0.009766176342964172,0.017281949520111084,11,0.6012180745601654,3
(415.567),0.7050877213478088,0.24748973548412323,0.0109778493642807,0.06072425842285156,11,0.7354498505592346,1
(394.182),0.8543069958686829,0.247291699051857,0.010938271880149841,0.06100183725357056,11,0.8848079144954681,2
Gastos de administracion,0.11102472990751266,0.2610675096511841,0.010125854052603245,0.16293089091777802,12,0.19249017536640167,0
25,0.5927178263664246,0.26119306683540344,0.010022193193435669,0.0175931453704834,12,0.6015143990516663,3
(183.361),0.7048981189727783,0.2612147927284241,0.011139124631881714,0.061453938484191895,12,0.7356250882148743,1
(162.252),0.8539134860038757,0.26115918159484863,0.010968238115310669,0.061498045921325684,12,0.8846625089645386,2
"Otros ingresos (gastos), neto",0.11084040254354477,0.2759036123752594,0.011913388967514038,0.18817690014839172,13,0.20492885261774063,0
(980),0.7329768538475037,0.2760277986526489,0.01057007908821106,0.032781898975372314,13,0.7493678033351898,1
5.231,0.8741310834884644,0.2761078178882599,0.009609371423721313,0.035654306411743164,13,0.8919582366943359,2
Resultados de actividades de la operacion,0.11090913414955139,0.2896963059902191,0.011910893954336643,0.2900784909725189,14,0.25594837963581085,4
$,0.6423579454421997,0.28975120186805725,0.010522186756134033,0.009740769863128662,14,0.647228330373764,3
187.181,0.7102848291397095,0.29015451669692993,0.009702861309051514,0.0513460636138916,14,0.7359578609466553,1
219.463,0.858008861541748,0.29002681374549866,0.009650111198425293,0.05374497175216675,14,0.8848813474178314,2
Ingreso financiero,0.11129726469516754,0.3200083076953888,0.01231748703867197,0.11547492444515228,15,0.16903472691774368,0
6.216,0.7251477241516113,0.3205186426639557,0.00985807180404663,0.03740590810775757,15,0.7438506782054901,1
10.096,0.8670720458030701,0.32057324051856995,0.009898751974105835,0.044451236724853516,15,0.8892976641654968,2
Costos financieros,0.1110154464840889,0.33405256271362305,0.010180503129959106,0.12058444321155548,16,0.17130766808986664,0
(49.392),0.7129997611045837,0.3343001902103424,0.010566949844360352,0.0530695915222168,16,0.7395345568656921,1
(21.694),0.8625214695930481,0.3343399167060852,0.010530620813369751,0.052858054637908936,16,0.8889504969120026,2
"Costo financiero, neto",0.11094381660223007,0.34770315885543823,0.011313378810882568,0.15313026309013367,17,0.1875089481472969,0
26,0.5926482677459717,0.34827011823654175,0.009865939617156982,0.017519831657409668,17,0.6014081835746765,3
$,0.6423158049583435,0.3479134440422058,0.010616332292556763,0.009362339973449707,17,0.6469969749450684,3
(43.176),0.7128677368164062,0.34871354699134827,0.010711878538131714,0.05332636833190918,17,0.7395309209823608,1
(11.598),0.8617729544639587,0.34865665435791016,0.010841667652130127,0.05319809913635254,17,0.888372004032135,2
Participacion en las ganancias de asociadas,0.11127126216888428,0.37852123379707336,0.012041093781590462,0.27900341153144836,18,0.25077296793460846,4
14,0.5939211249351501,0.37889525294303894,0.009653329849243164,0.01590275764465332,18,0.6018725037574768,3
(10.003),0.7127710580825806,0.3786742687225342,0.011023998260498047,0.05285114049911499,18,0.7391966283321381,1
(3.087),0.8705056309700012,0.3786642849445343,0.010706454515457153,0.04464167356491089,18,0.8928264677524567,2
Utilidad antes de impuestos,0.1112082377076149,0.3922586739063263,0.011987956240773201,0.19524435698986053,19,0.20883041620254517,0
134.002,0.7103026509284973,0.3926524221897125,0.009985357522964478,0.05225026607513428,19,0.7364277839660645,1
204.778,0.858771026134491,0.3929034173488617,0.010602802038192749,0.05238407850265503,19,0.8849630653858185,2
Gastos por impuestos a las ganancias,0.11102154105901718,0.42098549008369446,0.012263139709830284,0.24326714873313904,20,0.2326551154255867,0
15,0.5938836336135864,0.42128071188926697,0.009779006242752075,0.016182243824005127,20,0.601974755525589,3
(55.342),0.7129819393157959,0.42101985216140747,0.010473757982254028,0.053095102310180664,20,0.7395294904708862,1
(70.452),0.8622420430183411,0.42103657126426697,0.010538101196289062,0.052863359451293945,20,0.888673722743988,2
Resultado del periodo,0.11080173403024673,0.4358663558959961,0.012096389196813107,0.15229132771492004,21,0.18694739788770676,0
$,0.6422674655914307,0.4359738230705261,0.010501474142074585,0.009748101234436035,21,0.6471415162086487,3
78.660,0.7174452543258667,0.4361824095249176,0.00999024510383606,0.04527920484542847,21,0.7400848567485809,1
134.326,0.8578709959983826,0.4353369474411011,0.01064959168434143,0.053949177265167236,21,0.8848455846309662,2
Otro resultado integral,0.11100561171770096,0.4653991460800171,0.012100249528884888,0.15929900109767914,22,0.19065511226654053,0
Revaluacion de terrenos,0.1111380010843277,0.4803961217403412,0.010111368261277676,0.1563098281621933,23,0.18929291516542435,0
178.088,0.7106415033340454,0.4806555211544037,0.009739100933074951,0.052172303199768066,23,0.7367276549339294,1
-,0.8899136185646057,0.4848789870738983,0.0031232237815856934,0.0059441328048706055,24,0.892885684967041,2
Traslado de superavit por revaluacion de propiedades de inversion a PPE,0.11080630868673325,0.4941084384918213,0.01196211390197277,0.4668949544429779,25,0.3442537859082222,4
46.971,0.7169155478477478,0.49445971846580505,0.009912341833114624,0.04378688335418701,25,0.7388089895248413,1
-,0.8899030089378357,0.49874383211135864,0.0031235814094543457,0.006071329116821289,26,0.8929386734962463,2
Participacion en ORI de inversiones contabilizadas,0.11081936210393906,0.5084109306335449,0.012321536429226398,0.32302573323249817,27,0.27233222872018814,4
por el metodo de participacion patrimonial,0.13102944195270538,0.5228925943374634,0.01200026273727417,0.2711848020553589,28,0.2666218429803848,4
(2.929),0.7214187383651733,0.5226458311080933,0.010696887969970703,0.04433566331863403,28,0.7435865700244904,1
(441),0.8826003074645996,0.5232208371162415,0.010488152503967285,0.03247630596160889,28,0.898838460445404,2
Perdidas actuariales no reconocidas,0.11134473234415054,0.5375936627388,0.010219159536063671,0.23055243492126465,29,0.22662094980478287,0
(1.356),0.7210383415222168,0.5377891659736633,0.010989189147949219,0.04491037130355835,29,0.743493527173996,1
(637),0.8826566338539124,0.5377860069274902,0.010820090770721436,0.03276556730270386,29,0.8990394175052643,2
Impuesto a las ganancias sobre otro resultado integral,0.11116711050271988,0.5517797470092773,0.011738527566194534,0.3485798239707947,30,0.2854570224881172,4
15,0.5939772129058838,0.5518532991409302,0.00961315631866455,0.016074061393737793,30,0.6020142436027527,3
(17.362),0.7128157019615173,0.551649808883667,0.010870933532714844,0.05267190933227539,30,0.739151656627655,1
210,0.8861130475997925,0.551736056804657,0.009730339050292969,0.02548295259475708,30,0.898854523897171,2
"Otro resultado integral del ano, neto de impuestos",0.11100871115922928,0.5661359429359436,0.012134134769439697,0.35099121928215027,31,0.2865043208003044,4
29,0.5928058624267578,0.5664387941360474,0.009755074977874756,0.01732581853866577,31,0.6014687716960907,3
203.412,0.7092598080635071,0.5665898323059082,0.00986325740814209,0.05358010530471802,31,0.7360498607158661,1
(868),0.8829326033592224,0.5668203830718994,0.009780466556549072,0.03125673532485962,31,0.8985609710216522,2
Resultado integral total del ano,0.11058083921670914,0.5800092816352844,0.012313533574342728,0.2186937928199768,32,0.21992773562669754,0
$,0.6423639059066772,0.5802056193351746,0.010544657707214355,0.00937110185623169,32,0.6470494568347931,3
282.072,0.708925724029541,0.5805343985557556,0.00994110107421875,0.05372488498687744,32,0.7357881665229797,1
133.458,0.8593122363090515,0.5801454186439514,0.010201096534729004,0.052880287170410156,32,0.8857523798942566,2
