texts,left,top,height,width,row,center_x,column
"(Cifras expresadas en millones de pesos colombianos, excepto la utillidad basica por accion que esta expresada en pesos)",0.09370190650224686,0.04578641057014465,0.011510919779539108,0.7162167429924011,0,0.4518102779984474,4
Estados de ganancias V perdidas consolidados,0.0899609625339508,0.05829664692282677,0.014402102679014206,0.4452473223209381,1,0.31258462369441986,4
Por los anos terminados a 31 de diciembre de,0.5275208950042725,0.09027726948261261,0.010343819856643677,0.2878645062446594,2,0.6714531481266022,0
Nota,0.41167333722114563,0.10462886840105057,0.009803660213947296,0.030567258596420288,3,0.4269569665193558,4
2019,0.501108705997467,0.10445090383291245,0.009947799146175385,0.03375667333602905,3,0.5179870426654816,2
2018,0.6543245315551758,0.10453755408525467,0.009820997714996338,0.03396165370941162,3,0.6713053584098816,0
2017,0.8063434958457947,0.10441312938928604,0.010040283203125,0.033307552337646484,3,0.8229972720146179,3
Ingresos por ventas,0.09878797084093094,0.14596673846244812,0.011710599064826965,0.11624608188867569,4,0.15691101178526878,1
24,0.41848739981651306,0.1451314240694046,0.009975135326385498,0.016248434782028198,4,0.42661161720752716,4
"70,846,769",0.5033108592033386,0.14500299096107483,0.010905370116233826,0.06782227754592896,4,0.5372219979763031,2
"67,819,935",0.6612435579299927,0.14491531252861023,0.01130986213684082,0.06711655855178833,4,0.6948018372058868,0
"55,210,224",0.8072826862335205,0.14494895935058594,0.010922327637672424,0.0670899748802185,4,0.8408276736736298,3
Costos de ventas,0.0988217368721962,0.15813672542572021,0.009759580716490746,0.09890354424715042,5,0.1482735089957714,1
25,0.4185045063495636,0.15822114050388336,0.009743541479110718,0.016273051500320435,5,0.4266410320997238,4
"(44,957,508)",0.4938265085220337,0.1575106382369995,0.011952325701713562,0.07670474052429199,5,0.5321788787841797,2
"(41,169,527)",0.651745080947876,0.15764886140823364,0.011772289872169495,0.07658493518829346,5,0.6900375485420227,0
"(36,893,474)",0.797457754611969,0.15763339400291443,0.011820316314697266,0.07660675048828125,5,0.8357611298561096,3
Utilidad bruta,0.1401483118534088,0.1716543734073639,0.01018311083316803,0.0900045782327652,6,0.1851506009697914,1
"25,889,261",0.4975358545780182,0.1722676008939743,0.010795339941978455,0.07271996140480042,6,0.5338958352804184,2
"26,650,408",0.6558991074562073,0.17220957577228546,0.011026561260223389,0.07250934839248657,6,0.6921537816524506,0
"18,316,750",0.8031230568885803,0.17224572598934174,0.010794460773468018,0.07093232870101929,6,0.83858922123909,3
Gastos de administracion,0.09542272239923477,0.19943711161613464,0.010354280471801758,0.14936651289463043,7,0.17010597884655,1
26,0.418436735868454,0.19964925944805145,0.010008573532104492,0.016577571630477905,7,0.42672552168369293,4
"(2,151,599)",0.5007176995277405,0.19955870509147644,0.012116089463233948,0.06997859477996826,7,0.5357069969177246,2
"(1,653,858)",0.6585469245910645,0.19957898557186127,0.011792883276939392,0.06974321603775024,7,0.6934185326099396,0
"(1,764,524)",0.8042632937431335,0.1995917558670044,0.011854499578475952,0.06985080242156982,7,0.8391886949539185,3
Gastos de operacion y proyectos,0.095521941781044,0.2124757617712021,0.01232922077178955,0.190412238240242,8,0.190728060901165,1
26,0.41864436864852905,0.21266339719295502,0.009961128234863281,0.016296327114105225,8,0.42679253220558167,4
"(2,631,754)",0.49996480345726013,0.21253466606140137,0.011901795864105225,0.0702424943447113,8,0.5350860506296158,2
"(2,903,132)",0.6587927341461182,0.21232987940311432,0.011968165636062622,0.0700066089630127,8,0.6937960386276245,0
"(2,926,065)",0.8048416972160339,0.21230660378932953,0.011955291032791138,0.0696527361869812,8,0.8396680653095245,3
(Gasto) recuperacion impairment de activos de,0.09594529122114182,0.2252408117055893,0.012329712510108948,0.27599865198135376,9,0.2339446172118187,1
largo plazo,0.0952470451593399,0.23931202292442322,0.012107223272323608,0.0662679523229599,10,0.12838102132081985,1
17,0.4196711778640747,0.2398831695318222,0.00936928391456604,0.015064924955368042,10,0.42720364034175873,4
"(1,747,572)",0.5001276135444641,0.23833324015140533,0.012811049818992615,0.0711294412612915,10,0.5356923341751099,2
"(346,604)",0.6689143776893616,0.2392692118883133,0.011868730187416077,0.059495627880096436,10,0.6986621916294098,0
"1,373,031",0.8150882720947266,0.2394506335258484,0.010996252298355103,0.05876004695892334,10,0.8444682955741882,3
"Otros ingresos (gastos) operacionales, neto",0.09532226622104645,0.2512398660182953,0.013331198133528233,0.2539786398410797,11,0.2223115861415863,1
27,0.4186363220214844,0.2523295283317566,0.00979834794998169,0.01624646782875061,11,0.4267595559358597,4
"1,056,796",0.5118706822395325,0.2521885633468628,0.01092386245727539,0.059205055236816406,11,0.5414732098579407,2
"(35,455)",0.6768423318862915,0.2529943287372589,0.0114307701587677,0.05220729112625122,11,0.7029459774494171,0
"505,403",0.8251160383224487,0.2520660161972046,0.010684818029403687,0.04888242483139038,11,0.8495572507381439,3
Resultado de la operacion,0.14009054005146027,0.26704472303390503,0.012206139042973518,0.16427360475063324,12,0.22222734242677689,1
"20,415,132",0.4982219636440277,0.2673146426677704,0.011135309934616089,0.07260403037071228,12,0.5345239788293839,2
"21,711,359",0.6560912132263184,0.2672978341579437,0.01123306155204773,0.07345432043075562,12,0.6928183734416962,0
"15,504,595",0.8036344051361084,0.2673565745353699,0.011104226112365723,0.07067584991455078,12,0.8389723300933838,3
"Resultado financiero, neto",0.09899463504552841,0.29388439655303955,0.011192264966666698,0.1538124531507492,13,0.17590086162090302,1
28,0.4185529351234436,0.2939828038215637,0.009951740503311157,0.016247332096099854,13,0.42667660117149353,4
Ingresos financieros,0.1126060038805008,0.3068411946296692,0.011943096294999123,0.11993952840566635,14,0.17257576808333397,1
"1,623,336",0.512141764163971,0.3068550229072571,0.011008620262145996,0.058825552463531494,14,0.5415545403957367,2
"1,129,563",0.6696234345436096,0.3068516254425049,0.011077433824539185,0.059265971183776855,14,0.699256420135498,0
"1,159,356",0.8149687051773071,0.3068886399269104,0.01103067398071289,0.059750378131866455,14,0.8448438942432404,3
Gastos financieros,0.1126028448343277,0.32072821259498596,0.010176390409469604,0.10834227502346039,15,0.1667739823460579,1
"(3,334,469)",0.5002834796905518,0.3206503987312317,0.011848300695419312,0.07018023729324341,15,0.5353735983371735,2
"(3,511,814)",0.6585679650306702,0.32068029046058655,0.011868387460708618,0.06996709108352661,15,0.6935515105724335,0
"(3,665,390)",0.8049561977386475,0.3205953538417816,0.011757433414459229,0.06887251138687134,15,0.8393924534320831,3
(Perdida) utilidad por diferencia en cambio,0.11282621324062347,0.3333989679813385,0.012437430210411549,0.25387829542160034,16,0.23976536095142365,1
"40,639",0.529521107673645,0.3340591490268707,0.010084837675094604,0.04141700267791748,16,0.5502296090126038,2
"372,223",0.679777979850769,0.3338540196418762,0.009694337844848633,0.04816722869873047,16,0.7038615942001343,0
"5,514",0.8403446078300476,0.33370673656463623,0.010676145553588867,0.03432530164718628,16,0.8575072586536407,3
"(1,670,494)",0.4957222640514374,0.3472655713558197,0.011644065380096436,0.07493969798088074,17,0.5331921130418777,2
"(2,010,028)",0.6540349125862122,0.347229540348053,0.01168319582939148,0.07469296455383301,17,0.6913813948631287,0
"(2,500,520)",0.8001642227172852,0.3475746810436249,0.01184055209159851,0.07312726974487305,17,0.8367278575897217,3
Participacion en los resultados de companias,0.09848257899284363,0.3739509582519531,0.012356605380773544,0.26487722992897034,18,0.2309211939573288,1
13,0.41965189576148987,0.3747345805168152,0.00955110788345337,0.014997690916061401,18,0.42715074121952057,4
"354,274",0.52178555727005,0.3742401897907257,0.01078769564628601,0.04926490783691406,18,0.5464180111885071,2
"154,520",0.6808233261108398,0.3742840588092804,0.010934382677078247,0.048104166984558105,18,0.7048754096031189,0
"32,791",0.833219051361084,0.3741452097892761,0.010988771915435791,0.04069375991821289,18,0.8535659313201904,3
Utilidad antes de impuesto a las,0.14056354761123657,0.38811740279197693,0.012221075594425201,0.20123723149299622,19,0.24118216335773468,1
ganancias,0.09483259171247482,0.4022665321826935,0.012014925479888916,0.06456602364778519,20,0.12711560353636742,1
"19,098,912",0.4995640218257904,0.40219682455062866,0.011089920997619629,0.07048603892326355,20,0.5348070412874222,2
"19,855,851",0.6575047373771667,0.40219029784202576,0.011232197284698486,0.06961697340011597,20,0.6923132240772247,0
"13,036,866",0.8029907941818237,0.40224719047546387,0.011081278324127197,0.07158434391021729,20,0.8387829661369324,3
Gasto por impuesto a las ganancias,0.09859992563724518,0.4289343059062958,0.012120946310460567,0.20604054629802704,21,0.2016201987862587,1
10,0.4195095896720886,0.42931002378463745,0.009583234786987305,0.015199035406112671,21,0.42710910737514496,4
"(4,596,413)",0.5009510517120361,0.42871543765068054,0.01174783706665039,0.0693555474281311,21,0.5356288254261017,2
"(7,322,019)",0.6590966582298279,0.4287275969982147,0.011613160371780396,0.06908619403839111,21,0.6936397552490234,0
"(5,634,944)",0.8048210740089417,0.42865893244743347,0.011680632829666138,0.0691835880279541,21,0.8394128680229187,3
Utilidad neta del periodo,0.14031757414340973,0.4426553249359131,0.012395411729812622,0.1576923429965973,22,0.21916374564170837,1
"14,502,499",0.4999213218688965,0.4428297281265259,0.01124456524848938,0.0706668496131897,22,0.5352547466754913,2
"12,533,832",0.6577180624008179,0.4428415298461914,0.011259198188781738,0.0707101821899414,22,0.6930731534957886,0
"7,401,922",0.810088038444519,0.44289907813072205,0.011362522840499878,0.06436794996261597,22,0.842272013425827,3
Utilidad atribuible:,0.09888288378715515,0.45973148941993713,0.01041417010128498,0.11183452606201172,23,0.154800146818161,1
A los accionistas,0.11238222569227219,0.4727950096130371,0.010302841663360596,0.09763141721487045,24,0.1611979342997074,1
"13,251,483",0.5047058463096619,0.4728913903236389,0.010978460311889648,0.06543809175491333,24,0.5374248921871185,2
"11,556,405",0.6621266603469849,0.4730154573917389,0.010844498872756958,0.06594353914260864,24,0.6950984299182892,0
"6,620,412",0.8145602345466614,0.4729270339012146,0.010850489139556885,0.0598454475402832,24,0.844482958316803,3
Participacion no controladora,0.11230610311031342,0.48675021529197693,0.012210369110107422,0.17595095932483673,25,0.20028158277273178,1
"1,251,016",0.5117248892784119,0.486879825592041,0.01069602370262146,0.05956155061721802,25,0.5415056645870209,2
"977,427",0.6793709993362427,0.4868775010108948,0.010606914758682251,0.04924345016479492,25,0.7039927244186401,0
"781,510",0.8251331448554993,0.4868547022342682,0.010574400424957275,0.049757421016693115,25,0.8500118553638458,3
"14,502,499",0.4994605481624603,0.5008487105369568,0.011190533638000488,0.07116684317588806,26,0.5350439697504044,2
"12,533,832",0.6571739912033081,0.500901460647583,0.011037290096282959,0.0713416337966919,26,0.692844808101654,0
"7,401,922",0.8099621534347534,0.5009051561355591,0.011238336563110352,0.06433463096618652,26,0.8421294689178467,3
Utilidad basica por accion (pesos),0.09905291348695755,0.5165371894836426,0.012519529089331627,0.19758494198322296,27,0.19784538447856903,1
322.3,0.5346444249153137,0.5170851945877075,0.009673535823822021,0.035847485065460205,27,0.5525681674480438,2
281.1,0.6919030547142029,0.5169796943664551,0.009842753410339355,0.03600960969924927,27,0.7099078595638275,0
161.0,0.8391723036766052,0.5169363617897034,0.009856641292572021,0.035282790660858154,27,0.8568136990070343,3
