texts,left,top,height,width,row,center_x,column
Al 31 de diciembre de 2019 y 2018,0.1948423683643341,0.0483684241771698,0.009367227554321289,0.18135112524032593,0,0.28551793098449707,6
Cifras expresadas en millones de dolares americanos (S) y millones de pesos mexicanos (Ps.),0.1953984946012497,0.06186526268720627,0.009644120931625366,0.49123725295066833,1,0.44101712107658386,3
DICIEMBRE,0.5758953094482422,0.10890085250139236,0.0064494311809539795,0.05937463045120239,2,0.6055826246738434,0
DICIEMBRE,0.7071833610534668,0.10892116278409958,0.006406418979167938,0.05952566862106323,2,0.7369461953639984,4
DICIEMBRE,0.8318492770195007,0.10879568755626678,0.006816849112510681,0.06075596809387207,2,0.8622272610664368,2
NOTA,0.4596223831176758,0.12100990861654282,0.00651831179857254,0.029869884252548218,3,0.4745573252439499,3
2019 (1],0.5997170209884644,0.11994320899248123,0.007512677926570177,0.040399692952632904,3,0.6199168674647808,0
2019 (2),0.7303873896598816,0.12007744610309601,0.007393222767859697,0.04119567945599556,3,0.7509852293878794,4
2018,0.8647816181182861,0.12113405019044876,0.006300024688243866,0.025809407234191895,3,0.8776863217353821,2
ACTIVOS,0.08870414644479752,0.1452285498380661,0.007408201694488525,0.048526592552661896,4,0.11296744272112846,1
ACTIVOS CORRIENTES:,0.08933767676353455,0.15974335372447968,0.0075858114287257195,0.12675364315509796,5,0.15271449834108353,5
Efectivo y equivalentes de efectivo,0.10210997611284256,0.173475980758667,0.009120270609855652,0.1704598069190979,6,0.1873398795723915,5
6,0.4713422358036041,0.17369411885738373,0.007433444261550903,0.007079005241394043,6,0.47488173842430115,3
$,0.5448293089866638,0.17329417169094086,0.008380427956581116,0.00709456205368042,6,0.548376590013504,7
"1,086",0.6079698801040649,0.17366820573806763,0.008511468768119812,0.029522061347961426,6,0.6227309107780457,0
Ps.,0.671435534954071,0.17377011477947235,0.007564470171928406,0.017154455184936523,6,0.6800127625465393,0
"20,491",0.7321276068687439,0.17371489107608795,0.00891074538230896,0.03567439317703247,6,0.7499648034572601,4
Ps.,0.798227846622467,0.17371290922164917,0.00748385488986969,0.01567929983139038,6,0.8060674965381622,4
"23,727",0.8568384647369385,0.17349618673324585,0.008678138256072998,0.034524500370025635,6,0.8741007149219513,2
"Cuentas por cobrar, neto",0.10242800414562225,0.18752098083496094,0.008798629976809025,0.12205418944358826,7,0.16345509886741638,5
7,0.47129473090171814,0.18744578957557678,0.007153406739234924,0.006955504417419434,7,0.47477248311042786,3
821,0.6175939440727234,0.1876697540283203,0.00728452205657959,0.019150376319885254,7,0.627169132232666,0
"15,476",0.7329263687133789,0.18745817244052887,0.008459419012069702,0.03572583198547363,7,0.7507892847061157,4
"14,847",0.8576006889343262,0.1872839629650116,0.008409097790718079,0.03356218338012695,7,0.8743817806243896,2
Inventarios,0.1020059585571289,0.20117713510990143,0.007616132497787476,0.055903226137161255,8,0.12995757162570953,1
8,0.47133389115333557,0.20133085548877716,0.007319226861000061,0.007042884826660156,8,0.47485533356666565,3
559,0.6175561547279358,0.20130270719528198,0.007390633225440979,0.019735634326934814,8,0.6274239718914032,0
"10,538",0.7327660322189331,0.201138436794281,0.008856400847434998,0.03561967611312866,8,0.7505758702754974,4
"10,051",0.8574938178062439,0.20094934105873108,0.008729889988899231,0.03284364938735962,8,0.8739156424999237,2
Impuestos por recuperar,0.10236305743455887,0.21604667603969574,0.008827160112559795,0.12216578423976898,9,0.16344594955444336,5
24,0.4682024419307709,0.215961754322052,0.007373541593551636,0.013448834419250488,9,0.4749268591403961,3
401,0.6177449822425842,0.2160370796918869,0.007245615124702454,0.01886087656021118,9,0.6271754205226898,0
"7,567",0.7389739155769348,0.21571658551692963,0.008789122104644775,0.029632627964019775,9,0.7537902295589447,4
