texts,left,top,height,width,row,center_x,column
3,0.9123707413673401,0.5549433827400208,0.009006321430206299,0.00816333293914795,36,0.9164524078369141,0
Otro resultado integral acumulado,0.07739526033401489,0.5676069259643555,0.01156558282673359,0.20222052931785583,37,0.1785055249929428,1
14,0.6380176544189453,0.5678440928459167,0.009028077125549316,0.015433430671691895,37,0.6457343697547913,3
"3,422.608",0.7350466251373291,0.5677310824394226,0.009530603885650635,0.06026637554168701,37,0.7651798129081726,2
4.285.216,0.8596858382225037,0.5677061080932617,0.009456038475036621,0.06041949987411499,37,0.8898955881595612,0
Utilidad del periodo,0.07672592997550964,0.5808513164520264,0.011375978589057922,0.11602818220853806,38,0.13474002107977867,1
510.161,0.7452669143676758,0.5809428095817566,0.009541213512420654,0.0493851900100708,38,0.7699595093727112,2
430.279,0.8706069588661194,0.5809731483459473,0.009372472763061523,0.050086021423339844,38,0.8956499695777893,0
TOTAL PATRIMONIO,0.07693604379892349,0.5949011445045471,0.00951781403273344,0.1231883242726326,39,0.1385302059352398,1
$,0.6883045434951782,0.5944737792015076,0.01043546199798584,0.009008228778839111,39,0.6928086578845978,3
8.397.590,0.732509970664978,0.5949879884719849,0.009474873542785645,0.06380975246429443,39,0.7644148468971252,2
$,0.8123371005058289,0.5943806767463684,0.010687053203582764,0.009029746055603027,39,0.8168519735336304,2
9.010.651,0.8577930927276611,0.5949863791465759,0.009214639663696289,0.06159496307373047,39,0.8885905742645264,0
TOTAL PASIVO Y PATRIMONIO,0.0784316137433052,0.6069069504737854,0.009549264796078205,0.1811860352754593,40,0.16902463138103485,1
$,0.6885198354721069,0.6065797805786133,0.010296642780303955,0.008773982524871826,40,0.6929068267345428,3
8.483.353,0.7331149578094482,0.6074845194816589,0.009680092334747314,0.06276226043701172,40,0.7644960880279541,2
$,0.812426745891571,0.6065821647644043,0.010394632816314697,0.008734345436096191,40,0.8167939186096191,2
9.106.860,0.8582654595375061,0.6067910194396973,0.00982511043548584,0.06298065185546875,40,0.8897557854652405,0
